"","ï..","TimeStamp","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.27509_1567122301_13542.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.28997_1567122302_13723.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.29731_1567122296_13944.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30302_1567122301_13521.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30385_1567122302_13578.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30705_1567122302_12381.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31017_1567122301_14366.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31204_1567122297_14129.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31430_1567122301_14266.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31559_1567122301_13546.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.32111_1567122302_13313.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.32890_1567122302_13840.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.37495_1567122296_14162.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.37643_1567122293_16804.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.38724_1567122302_13735.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.40119_1567122301_15120.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.40240_1567122302_14645.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.48457_1567122301_15415.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.51288_1567122302_14055.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.61242_1567122302_13590.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.73282_1567122295_15421.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78279_1567122300_15913.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78686_1567122302_15885.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78849_1567122301_15506.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78976_1567122300_13687.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78981_1567122302_13867.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79355_1567122297_14303.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79506_1567122301_18133.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79540_1567122300_13813.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79541_1567122302_18681.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79728_1567122302_15318.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.85098_1567122300_13824.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.85099_1567122301_26444.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.88733_1567122276_14082.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.89699_1567122302_13905.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.89940_1567122301_13775.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90728_1567122301_15717.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90733_1567122302_23091.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90741_1567122302_13796.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90741_1567122304_13793.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90742_1567122302_15777.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90743_1567122301_13923.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90757_1567122301_13883.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90765_1567122297_25904.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90857_1567122302_13760.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90913_1567122301_25889.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90931_1567119132_25942.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90940_1567122301_25153.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90952_1567122301_13560.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90960_1567122300_23353.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90969_1567122301_25123.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90992_1567122301_23440.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90996_1567122301_15390.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90999_1567122300_15544.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91004_1567122298_15527.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91027_1567122296_13709.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91030_1567122302_15933.csv_mean_velocity","X","Changes","Run","Num_plays","X.1","Inplay.Subdivided","inplay"
"6501",8762,"2:05:52 AM",1.4617,5e-04,0.2804,5e-04,5e-04,5e-04,5e-04,0.6531,1.3649,5e-04,5e-04,5e-04,5e-04,1.0218,1.2362,0.6838,5e-04,5e-04,5e-04,0.0318,5e-04,5e-04,0.4215,5e-04,0.0678,5e-04,5e-04,0.6308,0.5283,0,1.3187,5e-04,5e-04,5e-04,1.0816,5e-04,5e-04,5e-04,5e-04,5e-04,0.5925,5e-04,5e-04,5e-04,5e-04,5e-04,0.4243,5e-04,5e-04,5e-04,0.1833,5e-04,5e-04,5e-04,0.0453,0,0.1247,NA,"0","#REF!",NA,NA,0,0
"6502",8763,"2:05:53 AM",1.7764,5e-04,5e-04,5e-04,5e-04,5e-04,0.0282,0.8479,1.3072,5e-04,5e-04,5e-04,5e-04,0.1517,1.1714,0.9326,5e-04,0.694681818,5e-04,0.1308,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6548,1.1224,0,0.7459,5e-04,5e-04,5e-04,1.1097,5e-04,5e-04,5e-04,5e-04,5e-04,0.3842,5e-04,5e-04,5e-04,5e-04,5e-04,0.0483,5e-04,5e-04,5e-04,0.0967,5e-04,5e-04,5e-04,5e-04,0,0.0755,NA,"0","#REF!",NA,NA,0,0
"6503",8764,"2:05:54 AM",1.0028,5e-04,5e-04,5e-04,5e-04,5e-04,0.0824,0.7127,1.1438,5e-04,5e-04,5e-04,5e-04,5e-04,1.1927,1.2615,5e-04,1.1251,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3745,0.3926,0,5e-04,5e-04,5e-04,5e-04,0.9785,5e-04,5e-04,5e-04,0.1553,0.1553,0.2661,0.157277778,5e-04,5e-04,5e-04,5e-04,0.1845,5e-04,5e-04,5e-04,0.0353,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6504",8765,"2:05:55 AM",1.0694,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6704,0.8149,5e-04,5e-04,5e-04,5e-04,5e-04,0.2396,1.3541,5e-04,0.897944444,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1891,5e-04,0,5e-04,5e-04,5e-04,5e-04,0.7446,5e-04,5e-04,5e-04,0.0188,0.0188,0.1847,0.042863636,5e-04,5e-04,5e-04,5e-04,0.042666667,5e-04,5e-04,5e-04,0.4429,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6505",8766,"2:05:56 AM",1.0206,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0698,0.1413,5e-04,5e-04,5e-04,5e-04,5e-04,0.6921,1.3283,5e-04,0.9007,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6401,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3073,5e-04,5e-04,0.086,5e-04,5e-04,0.0515,5e-04,5e-04,5e-04,0.2393,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6506",8767,"2:05:57 AM",0.3018,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6575,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6507,0.8473,5e-04,0.281863636,5e-04,5e-04,5e-04,5e-04,5e-04,0.2353,5e-04,5e-04,5e-04,0.7903,5e-04,0,0.3341,5e-04,5e-04,5e-04,0.1016,5e-04,5e-04,5e-04,5e-04,5e-04,0.1781,5e-04,5e-04,0.3043,5e-04,0.058,0,5e-04,5e-04,5e-04,0.2726,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6507",8768,"2:05:58 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1561,0.1727,5e-04,5e-04,0.0015,5e-04,5e-04,5e-04,0.1202,0.2507,5e-04,5e-04,5e-04,0.7116,5e-04,0,0.8009,5e-04,5e-04,5e-04,0.3078,5e-04,5e-04,5e-04,5e-04,5e-04,0.0739,5e-04,0.7265,0.0923,0.1158,0.2003,0,5e-04,5e-04,5e-04,0.2317,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6508",8769,"2:05:59 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.7589,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0861,0.7279,5e-04,5e-04,0.0715,5e-04,5e-04,5e-04,0.1849,5e-04,5e-04,5e-04,5e-04,0.4959,5e-04,0,0.6446,5e-04,5e-04,5e-04,0.4441,5e-04,5e-04,5e-04,5e-04,5e-04,0.3012,5e-04,0.0714,5e-04,0.134,0.2112,0,5e-04,5e-04,5e-04,0.4581,0.2328,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6509",8770,"2:06:00 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2006,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.5773,5e-04,5e-04,0.514611111,0.0082,5e-04,5e-04,0.2201,5e-04,0.2955,5e-04,5e-04,5e-04,0.1695,5e-04,0,5e-04,5e-04,5e-04,5e-04,0.0595,5e-04,5e-04,5e-04,5e-04,5e-04,0.1393,5e-04,5e-04,5e-04,0.128,0.3089,0,5e-04,5e-04,5e-04,0.2557,0.0806,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6510",8771,"2:06:01 AM",0.6292,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.4589,5e-04,5e-04,5e-04,0.1426,5e-04,0.6335,0.4754,5e-04,0.779681818,5e-04,5e-04,5e-04,0.1727,5e-04,0.2213,5e-04,5e-04,5e-04,0.3921,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1139,5e-04,5e-04,5e-04,0.216,5e-04,5e-04,5e-04,0.2509,0.0262,5e-04,5e-04,5e-04,5e-04,0.218,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6511",8772,"2:06:02 AM",1.2656,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3357,5e-04,5e-04,5e-04,0.1601,0.3358,0.8108,0.2913,5e-04,0.9297,5e-04,5e-04,5e-04,0.1976,0.1747,5e-04,5e-04,5e-04,5e-04,0.0699,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1346,5e-04,5e-04,5e-04,0.2685,5e-04,5e-04,5e-04,0.0317,5e-04,0,5e-04,5e-04,5e-04,0.1399,5e-04,5e-04,5e-04,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6512",8773,"2:06:03 AM",1.1486,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6812,0.0534,0.2745,5e-04,0.8843,5e-04,5e-04,5e-04,5e-04,0.2133,0.0359,5e-04,5e-04,5e-04,5e-04,0.1208,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1815,5e-04,5e-04,5e-04,0.0154,5e-04,0.2121,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,0.1948,5e-04,5e-04,0.4137,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6513",8774,"2:06:04 AM",1.3089,5e-04,5e-04,5e-04,5e-04,5e-04,0.0502,0.6911,0.24,5e-04,5e-04,5e-04,5e-04,5e-04,0.3615,5e-04,5e-04,0.901833333,5e-04,5e-04,5e-04,5e-04,5e-04,0.3323,5e-04,5e-04,5e-04,5e-04,1.2039,0,0.0848,5e-04,5e-04,5e-04,0.3882,5e-04,0.1955,5e-04,0.0698,0.0698,0.0724,5e-04,0.8682,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,0.1644,5e-04,5e-04,0.2901,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6514",8775,"2:06:05 AM",0.9362,5e-04,5e-04,5e-04,5e-04,5e-04,0.2096,0.7527,0.4476,5e-04,5e-04,5e-04,5e-04,0.3861,0.9759,5e-04,5e-04,1.086318182,5e-04,5e-04,5e-04,5e-04,5e-04,0.1129,5e-04,5e-04,5e-04,5e-04,0.6915,0,1.5351,5e-04,0.0541,5e-04,0.9876,5e-04,5e-04,5e-04,0.0606,0.0606,0.1611,5e-04,0.3983,5e-04,5e-04,5e-04,0,5e-04,5e-04,0.0654,0.2528,5e-04,5e-04,0.0567,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6515",8776,"2:06:06 AM",0.913,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.4282,0.481,5e-04,5e-04,5e-04,5e-04,0.4332,0.7321,0.3239,5e-04,1.0475,5e-04,5e-04,5e-04,5e-04,5e-04,0.1376,5e-04,5e-04,5e-04,5e-04,0.2906,0,1.4959,5e-04,0.065,5e-04,0.6652,5e-04,5e-04,5e-04,0.0117,0.0117,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0,5e-04,5e-04,0.1928,0.1417,5e-04,5e-04,0.1619,5e-04,0,5e-04,NA,"0","#REF!",NA,NA,0,0
"6516",8777,"2:06:07 AM",0.7239,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.5061,5e-04,5e-04,5e-04,5e-04,0.1466,1.1884,0.5933,5e-04,1.011055556,5e-04,5e-04,5e-04,5e-04,5e-04,0.0528,5e-04,5e-04,5e-04,5e-04,0.0255,0,0.5917,5e-04,5e-04,5e-04,0.4778,5e-04,5e-04,5e-04,5e-04,5e-04,0.1513,5e-04,5e-04,5e-04,0.1238,0.393,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0215,5e-04,0.08275,5e-04,NA,"0","#REF!",NA,NA,0,0
"6517",8778,"2:06:08 AM",0.4011,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2281,0.0204,5e-04,5e-04,5e-04,5e-04,0.0582,0.9558,0.4511,5e-04,0.464954545,5e-04,5e-04,5e-04,5e-04,5e-04,0.1606,5e-04,5e-04,5e-04,0.0272,5e-04,0,0.7165,5e-04,5e-04,5e-04,0.2605,5e-04,5e-04,5e-04,5e-04,5e-04,0.1215,5e-04,5e-04,0.191,0.0366,0.868,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0145,5e-04,NA,"0","#REF!",NA,NA,0,0
"6518",8779,"2:06:09 AM",0.3204,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2793,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.4158,0.4847,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1154,5e-04,5e-04,5e-04,0.2578,5e-04,0,0.8459,5e-04,5e-04,5e-04,0.0355,5e-04,5e-04,5e-04,5e-04,5e-04,0.0303,5e-04,0.5346,0.202772727,5e-04,0.8061,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","#REF!",NA,NA,0,0
"6519",8780,"2:06:10 AM",0.0271,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0164,5e-04,5e-04,0.041,5e-04,5e-04,0.6236,0.3439,0.1971,5e-04,0.371722222,5e-04,5e-04,5e-04,5e-04,5e-04,0.1997,5e-04,5e-04,5e-04,5e-04,5e-04,0,0.6708,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2258,5e-04,0.2673,0.2881,5e-04,0.6853,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","#REF!",NA,NA,0,0
"6520",8781,"2:06:11 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.191,5e-04,5e-04,0.4143,0.4754,5e-04,5e-04,0.408409091,5e-04,5e-04,5e-04,5e-04,5e-04,0.2994,5e-04,5e-04,5e-04,5e-04,0.0999,0,0.0251,5e-04,5e-04,5e-04,0.139,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2353,0.0997,5e-04,0.2384,0,5e-04,5e-04,5e-04,0.5013,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","#REF!",NA,NA,0,0
"6521",8782,"2:06:12 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.247,5e-04,5e-04,0.1338,0.4584,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3494,0.1,5e-04,5e-04,5e-04,0.0061,0,5e-04,5e-04,5e-04,5e-04,0.0857,5e-04,5e-04,5e-04,5e-04,5e-04,0.1145,5e-04,5e-04,5e-04,5e-04,0.8071,0,5e-04,5e-04,5e-04,0.0371,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","#REF!",NA,NA,0,0
"6522",8783,"2:06:13 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0025,5e-04,0.0442,5e-04,5e-04,0.1205,0.2566,0.0801,5e-04,0.6909,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0035,5e-04,5e-04,5e-04,0.0964,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1394,5e-04,5e-04,5e-04,5e-04,0.9197,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0034,5e-04,NA,"0","#REF!",NA,NA,0,0
"6523",8784,"2:06:14 AM",0.3347,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1511,1.7164,5e-04,0.0996,5e-04,5e-04,0.2268,3.5516,0.6307,5e-04,3.722833333,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,2.845,0,0.6771,5e-04,5e-04,5e-04,0.6857,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0456,0,5e-04,5e-04,5e-04,0.0498,5e-04,5e-04,5e-04,5e-04,2.1865,5e-04,NA,"0","#REF!",NA,NA,0,0
"6524",8785,"2:06:15 AM",2.4488,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,2.3789,3.6901,5e-04,0.1364,5e-04,5e-04,1.0545,5.2618,1.1184,5e-04,5.512227273,5e-04,5e-04,0.301,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,4.0783,0,2.0799,5e-04,5e-04,5e-04,3.7062,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,0.0441,5e-04,5e-04,5e-04,5e-04,2.1481,5e-04,NA,"0","#REF!",NA,NA,0,0
"6525",8786,"2:06:16 AM",3.9993,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.2005,4.8448,5e-04,5e-04,5e-04,5e-04,3.2478,2.3692,3.5151,5e-04,4.477611111,5e-04,5e-04,0.4199,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.5754,0,1.7542,5e-04,5e-04,5e-04,3.8777,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.8283,5e-04,NA,"0","#REF!",NA,NA,0,0
"6526",8787,"2:06:17 AM",6.2289,0.0112,5e-04,5e-04,5e-04,5e-04,5e-04,5.519,4.4546,5e-04,0.0076,5e-04,5e-04,6.3007,3.115,5.7099,5e-04,1.6854,5e-04,5e-04,0.076,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.4169,0,2.736,5e-04,5e-04,5e-04,4.6203,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.3772,5e-04,NA,"0","#REF!",NA,NA,0,0
"6527",8788,"2:06:18 AM",5.1168,0.6239,5e-04,5e-04,0.008,5e-04,5e-04,6.5039,2.184,5e-04,0.0539,5e-04,5e-04,5.3374,1.0874,5.107,5e-04,1.725409091,5e-04,5e-04,5e-04,5e-04,0.0133,0.0262,5e-04,5e-04,5e-04,5e-04,1.5351,0,2.297,5e-04,5e-04,5e-04,3.4245,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.6131,5e-04,NA,"0","#REF!",NA,NA,0,0
"6528",8789,"2:06:19 AM",1.425,0.9482,5e-04,5e-04,0.0314,5e-04,5e-04,5.689,1.8011,5e-04,0.0188,5e-04,5e-04,2.1176,1.1575,3.1407,5e-04,1.837944444,5e-04,5e-04,5e-04,5e-04,0.2371,0.1965,5e-04,5e-04,0.0354,5e-04,1.7768,0,0.3885,5e-04,5e-04,5e-04,1.3157,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0285,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.3041,5e-04,NA,"0","#REF!",NA,NA,0,0
"6529",8790,"2:06:20 AM",1.5095,0.7373,5e-04,5e-04,0.0162,5e-04,5e-04,2.7909,0.8776,5e-04,5e-04,5e-04,5e-04,0.6909,1.5789,1.2686,5e-04,1.760954545,5e-04,5e-04,5e-04,5e-04,0.1882,0.123,5e-04,5e-04,0.1195,5e-04,0.9262,0,1.1683,5e-04,5e-04,0.0986,2.4927,0.1015,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0618,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.6134,0.0497,NA,"0","#REF!",NA,NA,0,0
"6530",8791,"2:06:21 AM",1.816,0.7152,5e-04,5e-04,5e-04,5e-04,5e-04,1.2928,1.144214286,5e-04,5e-04,5e-04,5e-04,1.1082,1.4848,1.0273,5e-04,0.5597,5e-04,5e-04,5e-04,5e-04,0.2006,0.1008,5e-04,5e-04,0.2079,0.3038,0.6107,0,1.3485,0.0025,5e-04,0.0893,1.8586,0.1733,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0455,0.0157,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.8919,0.3323,NA,"0","#REF!",NA,NA,0,0
"6531",8792,"2:06:22 AM",1.6235,0.7399,5e-04,5e-04,5e-04,5e-04,5e-04,1.2867,0,5e-04,0.0185,5e-04,5e-04,1.245,1.5861,1.2801,5e-04,0.4101,5e-04,5e-04,5e-04,5e-04,0.1242,0.1332,5e-04,5e-04,0.161,0.3745,0.4753,0,1.0701,0.0333,5e-04,0.0118,0.2323,0.0258,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1493,0.2392,5e-04,0,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.5315,0.0782,NA,"0","#REF!",NA,NA,0,0
"6532",8793,"2:06:23 AM",1.3227,0.5721,5e-04,5e-04,5e-04,5e-04,5e-04,1.1277,0,5e-04,0.23,5e-04,5e-04,1.226,1.5058,1.3242,5e-04,0.5921,5e-04,5e-04,5e-04,5e-04,5e-04,0.2671,5e-04,5e-04,0.1384,0.4425,0.5272,0,5e-04,5e-04,5e-04,5e-04,0.4693,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0697,0.0375,0.1301,0,5e-04,5e-04,5e-04,5e-04,0.2706,5e-04,5e-04,5e-04,0.5087,0.0413,NA,"0","#REF!",NA,NA,0,0
